vol,ask,bid,open,close,high,low,start,end
1149995,67502.5,67488.5,2410.5,2412.5,2414.5,2405.25,2016-09-07 08:30:00,2016-09-07 15:45:00
264838,67444.5,67430.75,2407.5,2406,2412,2404,2016-09-08 08:30:00,2016-09-08 15:45:00
1922724,66536.75,66522.75,2394,2351.25,2394.5,2350.25,2016-09-09 08:30:00,2016-09-09 15:45:00
2218770,66373,66359,2348.25,2385.75,2390.75,2345.25,2016-09-12 08:30:00,2016-09-12 15:45:00
2726665,66010.5,65996.75,2369.5,2360.5,2373.75,2347,2016-09-13 08:30:00,2016-09-13 15:45:00
1892532,66038,66024.25,2355.75,2350,2369.25,2346.75,2016-09-14 08:30:00,2016-09-14 15:45:00
1777834,66317.5,66303.75,2351.5,2371.5,2379.25,2348,2016-09-15 08:30:00,2016-09-15 15:45:00
1687115,66189,66175.25,2368.5,2367.25,2369.5,2357.75,2016-09-16 08:30:00,2016-09-16 15:45:00
1361033,66444.75,66430.75,2375.25,2368,2381.5,2362.5,2016-09-19 08:30:00,2016-09-19 15:45:00
1194540,68782,68767.5,2376.5,2365.75,2378.25,2364.5,2016-09-20 08:30:00,2016-09-20 15:30:00
1604427,66525.25,66511.5,2372.25,2390.25,2392.25,2366.25,2016-09-21 08:30:00,2016-09-21 15:45:00
1317935,67306,67292.25,2400.5,2403,2407.5,2399,2016-09-22 08:30:00,2016-09-22 15:45:00
1276492,67117.25,67103.5,2400.5,2392.25,2401,2390.75,2016-09-23 08:30:00,2016-09-23 15:45:00
1369429,66576,66562,2383.75,2374.25,2384.25,2371.5,2016-09-26 08:30:00,2016-09-26 15:45:00
1315834,66717.75,66704.25,2371.25,2387,2388.75,2367.5,2016-09-27 08:30:00,2016-09-27 15:45:00
1503807,66887.75,66873.75,2389.5,2397.5,2400,2378.75,2016-09-28 08:30:00,2016-09-28 15:45:00
2126704,66898.5,66884.75,2393.75,2383.25,2400.5,2372,2016-09-29 08:30:00,2016-09-29 15:45:00
1662527,67094.25,67080.5,2386.25,2392.5,2403,2385.25,2016-09-30 08:30:00,2016-09-30 15:45:00
1250431,66835.25,66821.25,2388,2389.25,2391.5,2381.5,2016-10-03 08:30:00,2016-10-03 15:45:00
1960355,66714,66700,2389.25,2378.75,2393,2370.75,2016-10-04 08:30:00,2016-10-04 15:45:00
1153623,66902.75,66889,2383.5,2389,2392.75,2383.25,2016-10-05 08:30:00,2016-10-05 15:45:00
1041757,66831.75,66818.75,2384.25,2390.75,2392,2378,2016-10-06 08:30:00,2016-10-06 15:45:00
1591623,66715.75,66701.75,2390.75,2380.75,2394,2372.75,2016-10-07 08:30:00,2016-10-07 15:45:00
763739,67063.25,67049.5,2392.5,2394.25,2398.25,2391,2016-10-10 08:30:00,2016-10-10 15:45:00
2049813,66368.25,66354.25,2386.25,2367.25,2388.5,2356.5,2016-10-11 08:30:00,2016-10-11 15:45:00
1214898,68703,68688.75,2366.5,2366,2374.25,2361,2016-10-12 08:30:00,2016-10-12 15:30:00
1855834,65978.75,65965,2353,2360.25,2367,2342.5,2016-10-13 08:30:00,2016-10-13 15:45:00
1593567,68680,68666,2371.75,2361.75,2378,2359.75,2016-10-14 08:30:00,2016-10-14 15:30:00
1049664,66024.5,66010.75,2360.5,2357.5,2364.75,2352.5,2016-10-17 08:30:00,2016-10-17 15:45:00
926424,66381.75,66368.5,2372.25,2367,2374,2363.75,2016-10-18 08:30:00,2016-10-18 15:45:00
780331,66484.75,66471.25,2370.5,2373.25,2377.25,2367,2016-10-19 08:30:00,2016-10-19 15:45:00
1417703,66369.5,66356,2369.5,2371.75,2376,2361.5,2016-10-20 08:30:00,2016-10-20 15:45:00
1187762,66264.5,66250.5,2360.25,2370.5,2371.5,2358,2016-10-21 08:30:00,2016-10-21 15:45:00
855339,66630.25,66616.25,2379.5,2379.75,2383.75,2375.25,2016-10-24 08:30:00,2016-10-24 15:45:00
1047163,66484.75,66471.25,2378.25,2370.25,2380.5,2370,2016-10-25 08:30:00,2016-10-25 15:45:00
1353219,66314.25,66300.25,2363.25,2368.75,2374.75,2359.5,2016-10-26 08:30:00,2016-10-26 15:45:00
1527633,66299,66285,2377.25,2361,2377.5,2357.25,2016-10-27 08:30:00,2016-10-27 15:45:00
3276232,132181.25,132153.5,2360.5,2357.75,2370,2347.25,2016-10-31 08:30:00,2016-10-31 15:45:00
2059486,65634.5,65620.5,2359.5,2339,2360.25,2325.75,2016-11-01 08:30:00,2016-11-01 15:45:00
1736538,65335,65321.25,2336.25,2325.25,2341.25,2322,2016-11-02 08:30:00,2016-11-02 15:45:00
1531157,65113.75,65100,2331.25,2317.75,2332.5,2314.5,2016-11-03 08:30:00,2016-11-03 15:45:00
1797445,65065.75,65051.75,2321.25,2315.5,2329,2313.75,2016-11-04 08:30:00,2016-11-04 15:45:00
1454942,65944,65930.5,2344,2364.25,2365,2342.75,2016-11-07 09:30:00,2016-11-07 16:15:00
1521643,66315,66301,2358.75,2370,2378,2353.75,2016-11-08 09:30:00,2016-11-08 16:15:00
2766637,66708.75,66693.5,2345,2395.5,2401.5,2344.25,2016-11-09 09:30:00,2016-11-09 16:15:00
2622374,67194.25,67180.25,2403.25,2401.5,2413.25,2382.5,2016-11-10 09:30:00,2016-11-10 16:15:00
1535479,66967.25,66953.75,2392.25,2396.25,2397.75,2383.25,2016-11-11 09:30:00,2016-11-11 16:15:00
1487573,67060.25,67046.5,2400.75,2395.75,2402.75,2387,2016-11-14 09:30:00,2016-11-14 16:15:00
1211364,67320,67306,2399,2414,2414.5,2397.75,2016-11-15 09:30:00,2016-11-15 16:15:00
1082144,67415,67401.25,2403.75,2407.25,2411,2403.5,2016-11-16 09:30:00,2016-11-16 16:15:00
1178556,67665.75,67652.25,2409.5,2419.5,2420.25,2408.75,2016-11-17 09:30:00,2016-11-17 16:15:00
1068241,67652.75,67639.5,2418.75,2415.25,2422.25,2412.25,2016-11-18 09:30:00,2016-11-18 16:15:00
1052256,67948,67934,2421.5,2427.5,2431.25,2419.5,2016-11-21 09:30:00,2016-11-21 16:15:00
1071965,68099.75,68086.25,2433.25,2435.5,2437.5,2426.5,2016-11-22 09:30:00,2016-11-22 16:15:00
930136,68126.5,68112.75,2430.25,2435.25,2437,2426.75,2016-11-23 09:30:00,2016-11-23 16:15:00
31530,36609.25,36601.75,2438.5,2440.25,2441.75,2437.75,2016-11-24 09:30:00,2016-11-24 18:15:00
1538277,107392.5,107371,2440.25,2435.5,2446.5,2433,2016-11-28 09:30:00,2016-11-28 16:15:00
1205346,68320,68306.25,2435.5,2438.5,2444.25,2431,2016-11-29 09:30:00,2016-11-29 16:15:00
1708981,68348,68334,2446.75,2434.5,2447.75,2432.25,2016-11-30 09:30:00,2016-11-30 16:15:00
1944076,67995.5,67981.75,2437,2426.5,2437.5,2420.75,2016-12-01 09:30:00,2016-12-01 16:15:00
1423222,67946.5,67933,2424.5,2427,2432,2421.75,2016-12-02 09:30:00,2016-12-02 16:15:00
1348869,68285,68271.5,2435.25,2439,2443.5,2433.5,2016-12-05 09:30:00,2016-12-05 16:15:00
1260928,68363.75,68349.75,2441.75,2445.25,2446.75,2435.5,2016-12-06 09:30:00,2016-12-06 16:15:00
1939016,68803.25,68789.5,2444.25,2471.5,2476,2442.5,2016-12-07 09:30:00,2016-12-07 16:15:00
347026,69414,69400,2474.25,2481.75,2485.75,2471.25,2016-12-08 09:30:00,2016-12-08 16:15:00
926808,69666.5,69652.75,2484.75,2494,2495,2482.25,2016-12-09 09:30:00,2016-12-09 16:15:00
1125823,69756.75,69742.75,2493,2489.75,2498.75,2486.5,2016-12-12 09:30:00,2016-12-12 16:15:00
1433807,70175.5,70161.5,2498,2507.25,2512.75,2498,2016-12-13 09:30:00,2016-12-13 16:15:00
1680048,70044,70030,2503.75,2491.75,2512.25,2482.75,2016-12-14 09:30:00,2016-12-14 16:15:00
1462622,69996.5,69982.5,2493.25,2498.25,2507.5,2489,2016-12-15 09:30:00,2016-12-15 16:15:00
1218332,69876.5,69863,2500.75,2495,2502.5,2489.25,2016-12-16 09:30:00,2016-12-16 16:15:00
832792,69978.25,69964.25,2496.25,2499.75,2503.5,2493.75,2016-12-19 09:30:00,2016-12-19 16:15:00
713768,70176.25,70163.25,2505.25,2506.25,2509.25,2502,2016-12-20 09:30:00,2016-12-20 16:15:00
570838,70126.5,70113.75,2506,2500.25,2507.75,2499.5,2016-12-21 09:30:00,2016-12-21 16:15:00
746620,69879.5,69865.5,2498.5,2498.5,2499.75,2491.25,2016-12-22 09:30:00,2016-12-22 16:15:00
326769,69911.75,69899.75,2495.25,2499.5,2500,2494,2016-12-23 09:30:00,2016-12-23 16:15:00
451578,70170.25,70156.5,2501.75,2500.5,2509.25,2500.25,2016-12-27 09:30:00,2016-12-27 16:15:00
912947,69781.75,69767.75,2506.25,2485.25,2507.25,2483.25,2016-12-28 09:30:00,2016-12-28 16:15:00
793279,69564.75,69550.75,2486.5,2485,2489.75,2479.25,2016-12-29 09:30:00,2016-12-29 16:15:00
1158455,69388,69374,2489.5,2474.5,2489.75,2467.75,2016-12-30 09:30:00,2016-12-30 16:15:00
1605533,69618.25,69604.25,2491,2492.5,2499.25,2479.25,2017-01-03 09:30:00,2017-01-03 16:15:00
1254149,70079.25,70065.25,2496.25,2504.25,2507,2495.5,2017-01-04 09:30:00,2017-01-04 16:15:00
1155342,70013.25,69999.25,2501.25,2503.75,2505,2493.75,2017-01-05 09:30:00,2017-01-05 16:15:00
1420439,70308.5,70294.75,2505.25,2511,2516.75,2498,2017-01-06 09:30:00,2017-01-06 16:15:00
919170,70201.25,70187.25,2507.75,2504.75,2510,2503.25,2017-01-09 09:30:00,2017-01-09 16:15:00
1178553,70212,70198.25,2504.5,2503.75,2513.75,2499.25,2017-01-10 09:30:00,2017-01-10 16:15:00
1574532,70135,70121.25,2504.25,2510.25,2511.5,2494.75,2017-01-11 09:30:00,2017-01-11 16:15:00
1597488,69986,69972,2504.5,2503.5,2507,2488.25,2017-01-12 09:30:00,2017-01-12 16:15:00
1055635,70284.5,70270.5,2506.5,2512,2513.25,2506,2017-01-13 09:30:00,2017-01-13 16:15:00
32751,37603.25,37596,2506.75,2506.25,2507.5,2505,2017-01-16 09:30:00,2017-01-16 18:15:00
1219413,70100.25,70086.25,2503.5,2502.25,2507,2497,2017-01-17 09:30:00,2017-01-17 16:15:00
965270,70108.75,70094.75,2506,2505.75,2507.25,2498,2017-01-18 09:30:00,2017-01-18 16:15:00
1264766,70059.5,70046.25,2505.5,2501.5,2509.25,2492.75,2017-01-19 09:30:00,2017-01-19 16:15:00
1570562,70173.5,70159.5,2505.5,2506.25,2512.5,2499.5,2017-01-20 09:30:00,2017-01-20 16:15:00
1257027,69961.75,69948,2503.25,2501.75,2507.25,2491.5,2017-01-23 09:30:00,2017-01-23 16:15:00
1138563,70314,70300,2503.25,2514.25,2520.25,2501.75,2017-01-24 09:30:00,2017-01-24 16:15:00
1214675,70865.25,70851.75,2524.25,2533.5,2535,2523.75,2017-01-25 09:30:00,2017-01-25 16:15:00
1004697,70933.5,70920,2533.5,2533.75,2536.25,2529.25,2017-01-26 09:30:00,2017-01-26 16:15:00
818523,70835.25,70821.25,2534.25,2528.5,2535.25,2526.75,2017-01-27 09:30:00,2017-01-27 16:15:00
1681283,70303.5,70289.5,2520.5,2516,2521.5,2503,2017-01-30 09:30:00,2017-01-30 16:15:00
1424119,70220.5,70206.75,2510.25,2514.75,2516.25,2502,2017-01-31 09:30:00,2017-01-31 16:15:00
1399089,70421.25,70407.25,2521,2514.5,2524.75,2508,2017-02-01 09:30:00,2017-02-01 16:15:00
1237129,70400.5,70386.5,2510.25,2515.5,2519.5,2506.5,2017-02-02 09:30:00,2017-02-02 16:15:00
1185353,70863,70849,2525,2531,2533.75,2522.75,2017-02-03 09:30:00,2017-02-03 16:15:00
974557,70769.25,70755.75,2527.25,2526,2531.25,2523.25,2017-02-06 09:30:00,2017-02-06 16:15:00
1044039,70841.25,70827.75,2531.5,2527.75,2534.75,2525,2017-02-07 09:30:00,2017-02-07 16:15:00
1121943,70791,70777,2524.25,2530,2531.75,2520.75,2017-02-08 09:30:00,2017-02-08 16:15:00
1197628,71205.25,71191.75,2532.25,2543.75,2547.5,2532.25,2017-02-09 09:30:00,2017-02-09 16:15:00
1040653,71448.5,71434.75,2548,2552.5,2555.5,2546.5,2017-02-10 09:30:00,2017-02-10 16:15:00
1039987,71806.5,71792.75,2558.25,2566.25,2568.75,2558.25,2017-02-13 09:30:00,2017-02-13 16:15:00
1251912,71920.25,71906.25,2564.75,2577,2577.5,2559.5,2017-02-14 09:30:00,2017-02-14 16:15:00
1326231,72271,72257.25,2571.25,2589.75,2590.75,2571,2017-02-15 09:30:00,2017-02-15 16:15:00
1560932,72332.25,72318.75,2587,2585.5,2589.5,2576.5,2017-02-16 09:30:00,2017-02-16 16:15:00
1156832,72303.75,72289.75,2578.25,2587.25,2588.5,2576.5,2017-02-17 09:30:00,2017-02-17 16:15:00
42152,38894,38887,2592.5,2593.25,2594.25,2590.25,2017-02-20 09:30:00,2017-02-20 18:15:00
1352806,72808,72794.25,2593.75,2599.5,2604.75,2592.5,2017-02-21 09:30:00,2017-02-21 16:15:00
1105400,72810,72796,2596.25,2600.75,2603,2595.5,2017-02-22 09:30:00,2017-02-22 16:15:00
1375422,72834.5,72820.5,2605.25,2603,2607.25,2592.75,2017-02-23 09:30:00,2017-02-23 16:15:00
1275570,72735.5,72722,2590.5,2604.75,2605.5,2590.5,2017-02-24 09:30:00,2017-02-24 16:15:00
893222,72993,72979.25,2604.75,2608.25,2610.5,2600.75,2017-02-27 09:30:00,2017-02-27 16:15:00
1388259,72903.25,72889.5,2605.75,2602.5,2606.75,2597.25,2017-02-28 09:30:00,2017-02-28 16:15:00
1767912,73735.25,73721.25,2620.75,2632.75,2640.75,2620.25,2017-03-01 09:30:00,2017-03-01 16:15:00
1528637,73545.75,73532.25,2632.25,2621.5,2633.25,2617.75,2017-03-02 09:30:00,2017-03-02 16:15:00
